Pitcher,PitchType,RelSpeed,PlateLocSide,PlateLocHeight,HorzBreak,InducedVertBreak,adj_SpinAxis,SpinRate,RelSide,RelHeight,wFIP,ERA,SOr,BBr
Rylee Wyman,Curve Ball,61.32589483,0.436265827,2.939001839,-1.498184315,-2.79781248,202.5,1384.775749,1.667190402,1.340607463,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,54.61850223,-0.38036851,2.132261178,-3.128477395,-4.66051424,210,787.0668233,1.811821305,1.740272173,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,55.08540343,0.466552507,3.1281782910000002,-4.242862814,-5.086809091,210,846.7198707,1.793126962,1.680443955,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,55.45747575,0.060582481,3.292901295,-4.530309156,-4.015842806,217.5,734.5992516,1.924308273,1.319587864,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,56.23607246,1.394407841,1.216400014,-3.693979036,-2.295437484,225,570.5659703,2.059601034,1.65251412,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,61.42388479,-0.202560702,1.64942518,-3.397731979,-5.569967699,202.5,1045.202399,0.971826159,2.764528563,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,59.04798275,-0.214934752,1.674073644,-3.695560733,-4.524810011,210,903.5787132,0.846965976,1.910572128,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.32087032,-0.159050778,1.331569998,-1.454509164,-3.140876944,195,1027.199062,1.458107694,1.664784136,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,63.30451377,1.072425484,1.598969902,-2.973174229,-4.399643609,210,1082.224656,1.747039239,1.386543887,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,55.65196266,-1.146511237,2.921983786,-3.174759916,-4.34602054,210,789.7301913,1.590738478,1.783554549,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,64.55388619,1.75236102,1.856150858,-3.563364799,-1.611564019,232.5,1389.171233,1.194037478,1.486086032,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,63.34692771,1.327515714,2.607941595,-0.798463492,-2.870644989,195,1109.813061,1.789538424,2.518813319,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,63.958787,-0.79557375,3.283396831,-3.52698173,-2.872412477,217.5,907.8737651,1.619165487,1.814449119,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.28418181,-0.161050588,3.423555798,-3.281521663,-3.345386622,217.5,1485.449541,2.536317748,1.30878008,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,52.7746756,-0.073352794,1.143226439,-3.208217542,-2.934887678,217.5,672.3459908,1.56056429,1.708479351,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,66.26498903,1.037349892,2.947335133,-3.96227924,1.667387225,270,1330.320801,2.373257536,1.066731963,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,57.4037428,0.085029597,3.145349782,-3.768125879,-6.271529102,202.5,694.9060758,2.184557457,0.575056493,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,63.29709874,0.831909085,3.334954332,-1.325406419,-2.611883385,202.5,1132.871039,2.032345307,1.11339903,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.52070134,-0.031170052,1.600165495,-4.010971227,-5.026576414,210,1332.030858,1.791038155,1.686578169,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,62.97506515,0.938811307,1.581015219,-0.928740586,-5.377893935,187.5,1016.491058,1.908632471,1.786424621,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.63279647,2.459385313,2.907461796,-1.84823363,-4.872110868,202.5,1277.518533,2.274221112,1.446128581,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.85841274,-1.144353946,1.825891754,0.513167741,-5.193207048,172.5,1115.143285,2.050742217,1.58676619,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,62.07420876,-0.268750926,1.08598057,0.634931173,-5.619073195,172.5,1047.116486,0.96224977,1.983854122,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,60.29277289,-0.367276627,2.9384051,-2.234632845,-6.940990378,195,1065.465358,1.816697161,1.86074721,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,65.0844888,0.774634224,2.345979687,-1.939617483,-2.042621558,210,1098.154006,1.42164226,1.528811351,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,62.52426445,-0.072212188,2.643596015,-3.31193199,-3.206792855,217.5,1280.841792,2.142577983,1.377430989,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,62.9884794,1.130214215,2.183284654,-3.660729536,-5.70176626,210,1309.559337,1.809859116,1.582801085,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,60.92975133,-0.385099981,2.877287097,-3.115263856,-6.104458024,202.5,1174.413997,1.865235264,1.772729582,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,63.26420748,-0.764995599,2.535268054,-2.480744876,-3.975541868,202.5,1020.743453,1.496220013,1.485320857,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,66.37236255,1.636101033,2.479074862,-3.399736699,-0.748142922,240,1431.414636,2.257058707,1.169849655,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,66.23664348,0.867991963,1.740633298,-2.436137673,-4.084117904,202.5,1082.085067,1.567151531,1.756044805,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.25661789,-0.776851403,1.810114048,-3.09956966,-5.393520791,202.5,1333.17504,1.704984772,1.733269315,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,63.36675883,-0.418976508,1.53695494,-3.387873524,-4.885991499,202.5,1336.913592,2.066525864,1.58150621,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,62.21489003,-0.182775345,3.628204948,-3.149726662,-2.97854205,217.5,1180.978887,2.035331719,1.201734613,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,52.88095591,-0.597978395,1.486729066,-4.731318596,-4.143254786,217.5,805.4227804,1.512340122,1.857494164,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,62.54780618,0.012648054,3.635923189,-3.6592216,-1.528125856,232.5,1118.517212,1.988883602,1.150216341,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,53.72792951,-0.449119962,4.35928273,-3.651118127,-5.229714019,210,806.0791405,1.675277778,1.85290622,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,53.18191088,-0.772713311,2.480435216,-3.026695182,-2.150040725,217.5,670.5736447,1.757562052,1.60670995,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.91339789,0.909798404,2.106209311,-2.5836579140000002,-4.524907735,202.5,1334.029355,1.752653536,1.555394393,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,54.09829109,1.147332346,2.31498341,-3.903112175,-3.705821537,217.5,662.0715837,0.966303895,1.649258701,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,55.992702800000004,-0.981591435,2.596472289,-2.793455595,-4.800117861,202.5,727.8695012,1.405527186,1.898956701,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.97523955,0.48821892,2.560950433,-1.897237457,-3.57375069,202.5,1205.800592,2.127639181,1.458152758,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.79236367,0.933842337,1.264914524,-4.386862899,-4.899163132,217.5,1313.522678,1.453591042,1.732218601,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,55.33694204,-0.804155292,2.178506299,-3.115650975,-4.394262011,210,764.2444651,1.953570325,1.894929941,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,63.86408957,0.79381111,2.193874402,-0.959396608,-3.441087402,195,1137.667721,2.427845304,1.385986464,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,65.58813366,2.234878264,1.235930109,-1.148523827,-1.720532916,202.5,1072.788062,1.939154598,1.449749497,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,65.87490145,-0.049513653,3.10092896,-2.625733212,-2.514382579,217.5,1324.391292,2.114034106,1.291520372,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.71314926,0.163361019,1.964389751,-2.63013997,-4.735765785,202.5,1092.130478,2.305608122,1.552895194,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.56581389,2.424656691,1.281987085,-1.455799542,-3.818301902,195,883.9426763,2.621986544,1.411871872,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,62.65740802,0.795964519,2.366676459,-3.894459102,-5.760516293,210,1459.755444,1.986470483,1.670715551,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.05392446,-0.900956998,1.745212355,-3.710201397,-5.23290437,210,1290.86907,1.787475957,1.858497732,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,66.23065632,0.056147855000000003,3.131143378,-1.482508019,-2.263627688,202.5,1060.777154,2.337295177,1.214328472,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,54.21859811,-7.93e-4,2.462746493,-3.723689849,-2.383625547,225,589.7942951,1.765456343,1.895598912,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.43261333,0.583558391,1.230837212,-3.160166511,-4.915126769,202.5,1171.274676,2.006530853,1.791263888,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,66.85704078,-0.295243278,3.750516394,-1.682330723,-5.015599828,195,1234.383512,2.138075975,1.512387054,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.0982622,0.308793128,1.795489598,-2.911074643,-5.189684213,202.5,1353.205643,0.973438911,2.143172401,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.73956563,-0.279415601,1.852146537,-1.319682764,-3.846319571,195,1106.91984,1.84212454,1.644098643,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,62.92534634,-0.441807127,1.066365323,-3.22656676,-2.278691622,217.5,884.0522995,1.603040361,1.894871242,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.73231593,0.582920707,1.636480499,-1.864858935,-4.134690958,195,947.5657977,1.87515417,1.491376189,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.13431247,1.254506901,1.925682908,-1.369322915,-4.922665387,195,1361.008452,2.266616292,1.511392297,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,67.65428191,1.800770599,2.771879298,-2.37060204,-0.816945642,232.5,1156.514875,1.764079998,-0.061208653,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.23286514,-0.979505799,2.589864804,-2.754430328,-6.342655286,202.5,1305.173275,1.818819456,1.664404096,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,64.23794242,0.452694613,3.041286264,-2.275748949,-0.328918526,232.5,1216.321252,2.492900326,0.982989013,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,57.57137016,0.227292173,2.999101815,-3.278428724,-5.34656584,202.5,829.0581098,2.000821845,1.798147078,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.46673917,-1.088181754,2.779201646,-2.654653207,-3.639841599,210,1111.124517,1.496859565,1.689064097,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,64.50616782,1.020247535,2.481366572,-3.497263378,-1.268570053,232.5,1233.123128,1.481101651,1.136195998,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,62.48822923,1.010541984,2.446072561,-3.39136814,-6.627115028,202.5,1317.58174,1.968401671,1.716062696,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.49138032,-0.979395277,1.390516781,-2.150947776,-3.389395671,202.5,983.8478722,1.145278249,1.435776455,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,64.2593065,-0.252172149,2.375105317,-3.413223344,-0.561237526,240,868.1844686,1.194478722,1.671417898,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,67.20049353,0.147301966,3.202074838,-2.623138089,-1.836796374,217.5,1127.083444,2.74827516,1.36692987,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,62.66506683,0.831272252,3.768516589,-4.47471138,0.087794491,255,1381.319555,2.117203308,1.14438082,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,52.97988774,0.26439947,1.450966359,-2.302048817,-3.199956656,202.5,553.805106,2.378330581,1.638889682,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.29623071,2.218687587,2.231394969,-1.816628696,-4.154941431,202.5,1133.292885,1.139006387,1.66480353,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,66.08616239,0.113165067,2.582003529,-1.971054427,-4.885578118,202.5,1192.750888,1.651344574,0.764867356,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,62.56858899,-0.432540658,1.912548328,-2.111159448,-4.933689873,195,917.5246194,0.332125558,2.305542297,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.22651962,0.551035838,1.815866544,-2.224699813,-4.15648662,202.5,1116.542641,1.751958544,1.610116215,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,66.02574969,0.83844185,2.61632478,-2.74510532,-2.404437858,217.5,1085.160694,1.575084639,1.486200406,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,61.34685152,0.069501786,2.755817637,-3.377684229,-5.485095738,210,1262.584222,1.595440489,1.758774757,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,61.48173239,0.533299333,2.777793347,-2.892651227,-6.391108978,202.5,1262.407782,2.393658749,1.756853186,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,55.6247524,0.049004438,1.77876849,-3.353971272,-2.535030632,217.5,714.2169352,1.752438251,1.565256848,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,66.23885705,-0.345919474,3.541431375,-1.342793434,-3.070998264,202.5,1440.562429,2.104087349,1.306295669,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,59.04846433,-0.036309028,2.409526848,-1.64946477,-5.099643079,195,890.4356786,1.305153781,2.13525464,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,64.99596274,1.881687601,1.135558573,-3.291826177,-2.805074327,217.5,1229.693541,1.808845603,1.649451376,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,63.55200374,0.745477643,3.853578686,-3.045949029,-0.907210429,232.5,1104.943424,2.255812449,1.323713236,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,63.10558737,-0.359657689,1.821166927,-2.448397095,-6.410722702,195,1290.584434,1.878078568,1.736778202,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,61.51331145,1.061125965,2.004223843,-2.61265499,-3.573572083,210,992.936762,1.089605521,1.971773542,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,58.93407528,0.62048727,2.376856795,-3.413559201,-5.421496127,202.5,938.5569611,0.987996663,2.029305677,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,66.25097762,1.279969119,1.696421976,-1.920611773,-4.173341191,202.5,957.0021193,2.05373888,1.388456561,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,55.31864587,0.401554776,1.875078279,-4.321376861,-3.760619253,217.5,702.1585936,1.148800028,1.774438991,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,62.88652228,1.237792714,2.493571498,-3.133504818,-1.198493917,232.5,1200.359506,1.73474313,1.3759537,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.27541488,-0.549845186,2.465130171,-1.885046503,-3.926810046,202.5,1188.61717,1.506482038,1.676632347,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,64.59681207,0.53855508,2.219183317,-4.178935522,-0.512830645,247.5,1348.044165,1.740613688,1.278702634,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,64.30808391,0.435812199,2.778512719,-2.42284331,-1.204821799,225,1181.550724,1.443670054,1.130229915,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,64.31052448,0.631343405,2.400346386,-1.99025564,-2.86109728,210,1257.998614,2.107859324,1.470940401,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,55.71090459,0.00140625,1.786223623,-4.016709221,-2.90732249,225,642.9477905,1.988775788,1.530800968,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,55.82468782,1.377437872,1.581865116,-2.145130339,-4.31149837,202.5,644.3583029,1.875805298,1.849916204,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,62.61430193,1.132119109,2.462916311,-2.200811826,-5.376211096,195,1053.700814,1.668944193,1.904927017,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,52.95823796,-0.166362318,2.488617548,-4.812072735,-3.355449191,225,685.2392836,1.605382489,1.63926712,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.711967,0.083247826,1.482511756,-2.532728428,-4.063654484,202.5,1020.128004,1.904327336,1.674270242,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,64.57700158,1.225690415,2.982660762,-3.370121685,-0.380724362,247.5,1461.397191,1.793099925,1.236927391,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.28360376,1.250568463,1.894639337,-2.520770612,-3.953578768,202.5,1108.505569,1.736040962,1.593221277,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,53.49798621,-0.195199256,1.334312519,-4.353058276,-2.919467731,225,682.7562205,1.364824009,1.771690767,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,63.24408531,0.480151917,1.673690566,-1.68090472,-5.519930674,195,1061.500088,1.694730031,1.690487976,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,55.68059919,0.068578542,1.608053608,-3.560866068,-4.583822997,210,775.8848161,1.655748823,1.490658065,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.84049686,-1.33082557,2.411826314,-2.546937546,-3.63518308,210,1129.419297,1.575281239,1.447217162,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.090558,-0.64510744,3.365564893,-1.508575342,-3.963418148,202.5,1326.26295,2.86001732,1.162326525,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,64.990529660000007,1.493785936,1.34163913,-2.53227839,-2.661060233,210,1021.181651,1.228210176,1.494384865,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,66.3488671,0.402443102,2.424549145,-2.515977637,-3.870533346,210,1092.993259,1.986082773,1.454749976,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,62.18812377,1.172276675,3.194083064,-2.673475747,-2.93983983,217.5,1311.614894,2.223008462,1.105220126,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,59.73718298,0.548219224,1.732191742,-1.872304918,-5.45588066,195,1114.992688,2.171455795,1.723950794,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,65.33180839,-0.380376533,3.427043942,-2.98162499,-2.358899554,217.5,1372.898002,1.692455118,1.151234039,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,66.36788354,0.044905622,2.349007913,-1.332913923,-4.81718149,195,1094.064254,1.629180565,1.484690184,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.39037625,0.909011075,2.380826728,-1.669565875,-3.672030967,202.5,1134.725239,1.80879024,1.605805342,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,51.79309812,-0.265194908,2.669511529,-3.631222511,-2.6900632,217.5,637.5836928,1.965371436,1.852593053,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,63.74163128,0.646365436,2.490938687,-2.602136469,-5.906831893,202.5,1229.524029,1.239328231,1.924469848,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,65.49365306,-1.513679663,2.750732931,-0.158183464,-3.988494923,187.5,992.7251199,1.909794571,1.222078443,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,60.76223921,0.994046521,1.67795,-0.929316131,-5.552503879,187.5,985.9960867,1.472281766,2.176626543,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,57.10345463,-0.079939168,1.943594725,-2.778941058,-3.514271674,210,708.883504,1.62928321,1.44885124,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,62.53411015,0.503346782,4.402812702,-4.173235736,-1.001881649,240,1501.608488,2.094135831,1.23132666,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,63.61780793,-0.353618672,1.805371334,-2.684697173,-3.022038425,210,975.0453028,2.113523967,1.601406275,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,56.75402922,-1.070210866,2.918364779,-4.471333049,-3.94847381,217.5,745.8129081,2.090089576,1.518115733,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,62.54496487,0.206701364,2.737678275,-1.586555208,-2.804783824,202.5,1089.338809,1.932359713,1.306923411,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,63.03492122,1.465340292,1.494057866,-4.642269635,-3.080061977,225,1065.995472,1.584675072,1.433288402,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,52.78393598,0.380529379,2.330163598,-6.498029874,-2.74789033,232.5,797.1615582,1.34288319,1.712999217,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,63.60204708,-0.008177251,2.958188918,-3.783054679,-5.565021791,210,1534.554181,2.529352757,1.569138048,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,65.02325763,0.692421619,3.341352183,-2.273524209,-2.170957382,217.5,1411.442571,1.733527649,1.138187879,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,63.6144664,0.025395097,2.609956983,-1.085494941,-5.8323137,187.5,1045.779225,1.395101387,1.978727897,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,63.87896516,0.694739721,0.421118135,-4.584633732,-3.137004694,225,1222.850739,1.686295132,1.762860376,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.85603806,-0.567268223,2.026936279,-3.55515984,-6.784918407,202.5,1396.41598,0.826401958,1.95129702,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,62.66857057,-0.304516005,3.425433281,-3.696773178,-4.794957753,210,1348.700017,2.037187303,1.688698283,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Curve Ball,63.84216504,0.677100782,2.927882975,-1.759256377,-2.553872454,210,1160.112233,1.519240097,1.535707602,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,64.49346333,0.615357683,2.165019521,-1.51968767,-4.174270227,195,968.7895218,1.841659659,1.481901368,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Drop Ball,62.81611102,-0.856780441,2.071330955,-2.079867281,-4.604635269,195,920.0110011,1.968986404,1.67455669,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
Rylee Wyman,Changeup,54.54069368,0.594268941,1.342728156,-1.716661531,-3.829962358,195,615.7935645,1.242638327,2.15748007,5.46403985790076,6.591928251121077,0.11688311688311688,0.11168831168831168
